Actual_dt,Actual_Value,ORA
2017-02-08,290,Dorset
2017-02-08,298,Wiltshire
2017-02-08,514,Devon
2017-02-08,2102,Trust
2017-02-09,453,BNSSG
2017-02-09,215,Cornwall
2017-02-09,483,Devon
2017-02-09,2008,Trust
2017-02-09,187,Somerset
2017-02-09,281,Dorset
2017-02-09,116,Gloucestershire
2017-02-09,272,Wiltshire
2017-02-10,217,Cornwall
2017-02-10,191,Somerset
2017-02-10,296,Dorset
2017-02-10,2015,Trust
2017-02-10,275,Wiltshire
2017-02-10,465,Devon
2017-02-10,122,Gloucestershire
2017-02-10,447,BNSSG
2017-02-11,320,Dorset
2017-02-11,529,Devon
2017-02-11,260,Cornwall
2017-02-11,128,Gloucestershire
2017-02-11,304,Wiltshire
2017-02-11,170,Somerset
2017-02-11,2194,Trust
2017-02-11,480,BNSSG
2017-02-12,211,Somerset
2017-02-12,270,Cornwall
2017-02-12,501,BNSSG
2017-02-12,526,Devon
2017-02-12,2256,Trust
2017-02-12,327,Dorset
2017-02-12,296,Wiltshire
2017-02-12,124,Gloucestershire
2017-02-13,330,Dorset
2017-02-13,292,Wiltshire
2017-02-13,126,Gloucestershire
2017-02-13,535,Devon
2017-02-13,258,Cornwall
2017-02-13,188,Somerset
2017-02-13,457,BNSSG
2017-02-13,2188,Trust
2017-02-14,304,Dorset
2017-02-14,122,Gloucestershire
2017-02-14,291,Wiltshire
2017-02-14,425,BNSSG
2017-02-14,233,Cornwall
2017-02-14,496,Devon
2017-02-14,178,Somerset
2017-02-14,2052,Trust
2017-02-15,178,Somerset
2017-02-15,442,BNSSG
2017-02-15,509,Devon
2017-02-15,2095,Trust
2017-02-15,296,Wiltshire
2017-02-15,153,Gloucestershire
2017-02-15,254,Cornwall
2017-02-15,262,Dorset
2017-02-16,527,Devon
2017-02-16,461,BNSSG
2017-02-16,298,Dorset
2017-02-16,292,Wiltshire
2017-02-16,231,Cornwall
2017-02-16,172,Somerset
2017-02-16,2104,Trust
2017-02-16,121,Gloucestershire
2017-02-17,181,Somerset
2017-02-17,505,Devon
2017-02-17,131,Gloucestershire
2017-02-17,2143,Trust
2017-02-17,309,Dorset
2017-02-17,317,Wiltshire
2017-02-17,247,Cornwall
2017-02-17,452,BNSSG
2017-02-18,259,Cornwall
2017-02-18,297,Wiltshire
2017-02-18,2206,Trust
2017-02-18,513,Devon
2017-02-18,496,BNSSG
2017-02-18,312,Dorset
2017-02-18,173,Somerset
2017-02-18,154,Gloucestershire
2017-02-19,488,BNSSG
2017-02-19,246,Cornwall
2017-02-19,560,Devon
2017-02-19,352,Wiltshire
2017-02-19,144,Gloucestershire
2017-02-19,194,Somerset
2017-02-19,312,Dorset
2017-02-19,2301,Trust
2017-02-20,170,Somerset
2017-02-20,467,BNSSG
2017-02-20,145,Gloucestershire
2017-02-20,318,Dorset
2017-02-20,2117,Trust
2017-02-20,234,Cornwall
2017-02-20,281,Wiltshire
2017-02-20,501,Devon
2017-02-21,297,Wiltshire
2017-02-21,226,Cornwall
2017-02-21,156,Somerset
2017-02-21,441,BNSSG
2017-02-21,134,Gloucestershire
2017-02-21,527,Devon
2017-02-21,2073,Trust
2017-02-21,290,Dorset
2017-02-22,498,Devon
2017-02-22,476,BNSSG
2017-02-22,306,Dorset
2017-02-22,2100,Trust
2017-02-22,138,Gloucestershire
2017-02-22,250,Wiltshire
2017-02-22,188,Somerset
2017-02-22,242,Cornwall
2017-02-23,2114,Trust
2017-02-23,454,BNSSG
2017-02-23,190,Somerset
2017-02-23,145,Gloucestershire
2017-02-23,304,Dorset
2017-02-23,497,Devon
2017-02-23,238,Cornwall
2017-02-23,284,Wiltshire
2017-02-24,293,Dorset
2017-02-24,229,Cornwall
2017-02-24,181,Somerset
2017-02-24,441,BNSSG
2017-02-24,289,Wiltshire
2017-02-24,2064,Trust
2017-02-24,135,Gloucestershire
2017-02-24,493,Devon
2017-02-25,2200,Trust
2017-02-25,308,Dorset
2017-02-25,529,Devon
2017-02-25,237,Cornwall
2017-02-25,491,BNSSG
2017-02-25,156,Gloucestershire
2017-02-25,296,Wiltshire
2017-02-25,179,Somerset
2017-02-26,2128,Trust
2017-02-26,183,Somerset
2017-02-26,300,Dorset
2017-02-26,297,Wiltshire
2017-02-26,260,Cornwall
2017-02-26,494,Devon
2017-02-26,125,Gloucestershire
2017-02-26,468,BNSSG
2017-02-27,312,Dorset
2017-02-27,171,Somerset
2017-02-27,2079,Trust
2017-02-27,500,Devon
2017-02-27,121,Gloucestershire
2017-02-27,226,Cornwall
2017-02-27,478,BNSSG
2017-02-27,266,Wiltshire
2017-02-28,313,Dorset
2017-02-28,469,Devon
2017-02-28,423,BNSSG
2017-02-28,120,Gloucestershire
2017-02-28,274,Wiltshire
2017-02-28,254,Cornwall
2017-02-28,171,Somerset
2017-02-28,2026,Trust
2017-03-01,2058,Trust
2017-03-01,289,Wiltshire
2017-03-01,113,Gloucestershire
2017-03-01,220,Cornwall
2017-03-01,442,BNSSG
2017-03-01,303,Dorset
2017-03-01,185,Somerset
2017-03-01,505,Devon
2017-03-02,181,Somerset
2017-03-02,452,BNSSG
2017-03-02,124,Gloucestershire
2017-03-02,2037,Trust
2017-03-02,260,Wiltshire
2017-03-02,232,Cornwall
2017-03-02,288,Dorset
2017-03-02,499,Devon
2017-03-03,238,Cornwall
2017-03-03,315,Dorset
2017-03-03,582,Devon
2017-03-03,161,Gloucestershire
2017-03-03,174,Somerset
2017-03-03,464,BNSSG
2017-03-03,294,Wiltshire
2017-03-03,2229,Trust
2017-03-04,468,BNSSG
2017-03-04,248,Cornwall
2017-03-04,149,Gloucestershire
2017-03-04,2211,Trust
2017-03-04,308,Wiltshire
2017-03-04,535,Devon
2017-03-04,328,Dorset
2017-03-04,173,Somerset
2017-03-05,232,Cornwall
2017-03-05,505,Devon
2017-03-05,182,Somerset
2017-03-05,295,Wiltshire
2017-03-05,327,Dorset
2017-03-05,500,BNSSG
2017-03-05,143,Gloucestershire
2017-03-05,2184,Trust
2017-03-06,183,Somerset
2017-03-06,454,BNSSG
2017-03-06,234,Cornwall
2017-03-06,138,Gloucestershire
2017-03-06,307,Dorset
2017-03-06,286,Wiltshire
2017-03-06,473,Devon
2017-03-06,2076,Trust
2017-03-07,466,Devon
2017-03-07,111,Gloucestershire
2017-03-07,307,Wiltshire
2017-03-07,2071,Trust
2017-03-07,308,Dorset
2017-03-07,217,Cornwall
2017-03-07,486,BNSSG
2017-03-07,173,Somerset
2017-03-08,507,Devon
2017-03-08,2075,Trust
2017-03-08,304,Dorset
2017-03-08,213,Cornwall
2017-03-08,159,Somerset
2017-03-08,441,BNSSG
2017-03-08,309,Wiltshire
2017-03-08,140,Gloucestershire
2017-03-09,308,Wiltshire
2017-03-09,319,Dorset
2017-03-09,231,Cornwall
2017-03-09,453,BNSSG
2017-03-09,2202,Trust
2017-03-09,150,Gloucestershire
2017-03-09,548,Devon
2017-03-09,191,Somerset
2017-03-10,227,Cornwall
2017-03-10,474,BNSSG
2017-03-10,291,Wiltshire
2017-03-10,491,Devon
2017-03-10,116,Gloucestershire
2017-03-10,332,Dorset
2017-03-10,168,Somerset
2017-03-10,2103,Trust
2017-03-11,522,Devon
2017-03-11,203,Somerset
2017-03-11,251,Cornwall
2017-03-11,138,Gloucestershire
2017-03-11,2311,Trust
2017-03-11,533,BNSSG
2017-03-11,325,Wiltshire
2017-03-11,337,Dorset
2017-03-12,148,Gloucestershire
2017-03-12,256,Cornwall
2017-03-12,350,Dorset
2017-03-12,2308,Trust
2017-03-12,205,Somerset
2017-03-12,497,BNSSG
2017-03-12,346,Wiltshire
2017-03-12,505,Devon
2017-03-13,321,Dorset
2017-03-13,158,Somerset
2017-03-13,145,Gloucestershire
2017-03-13,286,Wiltshire
2017-03-13,469,BNSSG
2017-03-13,469,Devon
2017-03-13,231,Cornwall
2017-03-13,2080,Trust
2017-03-14,2051,Trust
2017-03-14,474,Devon
2017-03-14,298,Dorset
2017-03-14,228,Cornwall
2017-03-14,153,Somerset
2017-03-14,436,BNSSG
2017-03-14,283,Wiltshire
2017-03-14,175,Gloucestershire
2017-03-15,312,Dorset
2017-03-15,2010,Trust
2017-03-15,165,Gloucestershire
2017-03-15,410,BNSSG
2017-03-15,279,Wiltshire
2017-03-15,224,Cornwall
2017-03-15,460,Devon
2017-03-15,158,Somerset
2017-03-16,183,Somerset
2017-03-16,276,Wiltshire
2017-03-16,176,Gloucestershire
2017-03-16,441,BNSSG
2017-03-16,2089,Trust
2017-03-16,270,Dorset
2017-03-16,523,Devon
2017-03-16,217,Cornwall
2017-03-17,197,Gloucestershire
2017-03-17,285,Dorset
2017-03-17,284,Wiltshire
2017-03-17,209,Cornwall
2017-03-17,452,BNSSG
2017-03-17,2090,Trust
2017-03-17,174,Somerset
2017-03-17,482,Devon
2017-03-18,546,Devon
2017-03-18,2254,Trust
2017-03-18,189,Somerset
2017-03-18,298,Wiltshire
2017-03-18,489,BNSSG
2017-03-18,249,Cornwall
2017-03-18,154,Gloucestershire
2017-03-18,326,Dorset
2017-03-19,295,Wiltshire
2017-03-19,138,Gloucestershire
2017-03-19,490,BNSSG
2017-03-19,272,Cornwall
2017-03-19,218,Somerset
2017-03-19,2251,Trust
2017-03-19,538,Devon
2017-03-19,292,Dorset
2017-03-20,192,Somerset
2017-03-20,323,Wiltshire
2017-03-20,287,Dorset
2017-03-20,450,BNSSG
2017-03-20,545,Devon
2017-03-20,123,Gloucestershire
2017-03-20,231,Cornwall
2017-03-20,2159,Trust
2017-03-21,206,Somerset
2017-03-21,2057,Trust
2017-03-21,131,Gloucestershire
2017-03-21,277,Dorset
2017-03-21,220,Cornwall
2017-03-21,302,Wiltshire
2017-03-21,473,Devon
2017-03-21,446,BNSSG
2017-03-22,270,Wiltshire
2017-03-22,163,Somerset
2017-03-22,464,BNSSG
2017-03-22,150,Gloucestershire
2017-03-22,506,Devon
2017-03-22,2107,Trust
2017-03-22,319,Dorset
2017-03-22,231,Cornwall
2017-03-23,224,Cornwall
2017-03-23,133,Gloucestershire
2017-03-23,1997,Trust
2017-03-23,295,Dorset
2017-03-23,149,Somerset
2017-03-23,445,BNSSG
2017-03-23,282,Wiltshire
2017-03-23,467,Devon
2017-03-24,2056,Trust
2017-03-24,138,Gloucestershire
2017-03-24,475,Devon
2017-03-24,179,Somerset
2017-03-24,229,Cornwall
2017-03-24,426,BNSSG
2017-03-24,283,Wiltshire
2017-03-24,324,Dorset
2017-03-25,573,Devon
2017-03-25,190,Somerset
2017-03-25,287,Cornwall
2017-03-25,318,Dorset
2017-03-25,498,BNSSG
2017-03-25,2311,Trust
2017-03-25,138,Gloucestershire
2017-03-25,303,Wiltshire
2017-03-26,126,Gloucestershire
2017-03-26,251,Wiltshire
2017-03-26,470,BNSSG
2017-03-26,2081,Trust
2017-03-26,525,Devon
2017-03-26,161,Somerset
2017-03-26,241,Cornwall
2017-03-26,305,Dorset
2017-03-27,175,Somerset
2017-03-27,269,Cornwall
2017-03-27,307,Dorset
2017-03-27,133,Gloucestershire
2017-03-27,476,BNSSG
2017-03-27,292,Wiltshire
2017-03-27,527,Devon
2017-03-27,2181,Trust
2017-03-28,273,Dorset
2017-03-28,136,Gloucestershire
2017-03-28,213,Cornwall
2017-03-28,463,BNSSG
2017-03-28,2040,Trust
2017-03-28,473,Devon
2017-03-28,297,Wiltshire
2017-03-28,181,Somerset
2017-03-29,284,Wiltshire
2017-03-29,167,Somerset
2017-03-29,484,Devon
2017-03-29,299,Dorset
2017-03-29,474,BNSSG
2017-03-29,208,Cornwall
2017-03-29,2051,Trust
2017-03-29,134,Gloucestershire
2017-03-30,307,Dorset
2017-03-30,227,Cornwall
2017-03-30,183,Somerset
2017-03-30,2133,Trust
2017-03-30,514,Devon
2017-03-30,140,Gloucestershire
2017-03-30,275,Wiltshire
2017-03-30,484,BNSSG
2017-03-31,253,Cornwall
2017-03-31,284,Wiltshire
2017-03-31,2204,Trust
2017-03-31,139,Gloucestershire
2017-03-31,340,Dorset
2017-03-31,535,Devon
2017-03-31,163,Somerset
2017-03-31,489,BNSSG
2017-04-01,2181,Trust
2017-04-01,147,Gloucestershire
2017-04-01,312,Wiltshire
2017-04-01,322,Dorset
2017-04-01,239,Cornwall
2017-04-01,484,Devon
2017-04-01,491,BNSSG
2017-04-01,181,Somerset
2017-04-02,337,Wiltshire
2017-04-02,478,BNSSG
2017-04-02,534,Devon
2017-04-02,255,Cornwall
2017-04-02,157,Gloucestershire
2017-04-02,167,Somerset
2017-04-02,301,Dorset
2017-04-02,2233,Trust
2017-04-03,114,Gloucestershire
2017-04-03,235,Cornwall
2017-04-03,457,BNSSG
2017-04-03,258,Wiltshire
2017-04-03,1999,Trust
2017-04-03,161,Somerset
2017-04-03,303,Dorset
2017-04-03,467,Devon
2017-04-04,413,BNSSG
2017-04-04,117,Gloucestershire
2017-04-04,217,Cornwall
2017-04-04,281,Wiltshire
2017-04-04,286,Dorset
2017-04-04,1971,Trust
2017-04-04,188,Somerset
2017-04-04,467,Devon
2017-04-05,173,Somerset
2017-04-05,208,Cornwall
2017-04-05,297,Dorset
2017-04-05,446,BNSSG
2017-04-05,2025,Trust
2017-04-05,493,Devon
2017-04-05,134,Gloucestershire
2017-04-05,271,Wiltshire
2017-04-06,2058,Trust
2017-04-06,306,Dorset
2017-04-06,223,Cornwall
2017-04-06,475,BNSSG
2017-04-06,122,Gloucestershire
2017-04-06,484,Devon
2017-04-06,261,Wiltshire
2017-04-06,185,Somerset
2017-04-07,176,Somerset
2017-04-07,124,Gloucestershire
2017-04-07,287,Dorset
2017-04-07,2046,Trust
2017-04-07,279,Wiltshire
2017-04-07,228,Cornwall
2017-04-07,495,Devon
2017-04-07,456,BNSSG
2017-04-08,304,Wiltshire
2017-04-08,2275,Trust
2017-04-08,240,Cornwall
2017-04-08,551,Devon
2017-04-08,140,Gloucestershire
2017-04-08,506,BNSSG
2017-04-08,204,Somerset
2017-04-08,326,Dorset
2017-04-09,151,Gloucestershire
2017-04-09,195,Somerset
2017-04-09,334,Dorset
2017-04-09,319,Wiltshire
2017-04-09,253,Cornwall
2017-04-09,533,Devon
2017-04-09,518,BNSSG
2017-04-09,2304,Trust
2017-04-10,445,BNSSG
2017-04-10,122,Gloucestershire
2017-04-10,322,Dorset
2017-04-10,478,Devon
2017-04-10,300,Wiltshire
2017-04-10,211,Cornwall
2017-04-10,183,Somerset
2017-04-10,2062,Trust
2017-04-11,134,Gloucestershire
2017-04-11,232,Cornwall
2017-04-11,429,BNSSG
2017-04-11,278,Wiltshire
2017-04-11,497,Devon
2017-04-11,158,Somerset
2017-04-11,301,Dorset
2017-04-11,2033,Trust
2017-04-12,325,Dorset
2017-04-12,2027,Trust
2017-04-12,120,Gloucestershire
2017-04-12,476,BNSSG
2017-04-12,273,Wiltshire
2017-04-12,486,Devon
2017-04-12,172,Cornwall
2017-04-12,172,Somerset
2017-04-13,185,Somerset
2017-04-13,2100,Trust
2017-04-13,296,Dorset
2017-04-13,273,Wiltshire
2017-04-13,509,Devon
2017-04-13,116,Gloucestershire
2017-04-13,474,BNSSG
2017-04-13,241,Cornwall
2017-04-14,128,Gloucestershire
2017-04-14,515,Devon
2017-04-14,262,Cornwall
2017-04-14,470,BNSSG
2017-04-14,2123,Trust
2017-04-14,188,Somerset
2017-04-14,244,Wiltshire
2017-04-14,313,Dorset
2017-04-15,501,Devon
2017-04-15,309,Dorset
2017-04-15,143,Gloucestershire
2017-04-15,258,Cornwall
2017-04-15,207,Somerset
2017-04-15,2240,Trust
2017-04-15,311,Wiltshire
2017-04-15,510,BNSSG
2017-04-16,484,BNSSG
2017-04-16,520,Devon
2017-04-16,178,Somerset
2017-04-16,261,Cornwall
2017-04-16,328,Dorset
2017-04-16,132,Gloucestershire
2017-04-16,299,Wiltshire
2017-04-16,2205,Trust
2017-04-17,2209,Trust
2017-04-17,163,Somerset
2017-04-17,319,Dorset
2017-04-17,518,Devon
2017-04-17,280,Cornwall
2017-04-17,309,Wiltshire
2017-04-17,498,BNSSG
2017-04-17,118,Gloucestershire
2017-04-18,131,Gloucestershire
2017-04-18,288,Dorset
2017-04-18,231,Cornwall
2017-04-18,197,Somerset
2017-04-18,434,BNSSG
2017-04-18,2052,Trust
2017-04-18,250,Wiltshire
2017-04-18,520,Devon
2017-04-19,292,Wiltshire
2017-04-19,225,Cornwall
2017-04-19,300,Dorset
2017-04-19,142,Gloucestershire
2017-04-19,478,Devon
2017-04-19,2076,Trust
2017-04-19,175,Somerset
2017-04-19,462,BNSSG
2017-04-20,1957,Trust
2017-04-20,452,BNSSG
2017-04-20,215,Cornwall
2017-04-20,283,Dorset
2017-04-20,251,Wiltshire
2017-04-20,173,Somerset
2017-04-20,115,Gloucestershire
2017-04-20,467,Devon
2017-04-21,317,Dorset
2017-04-21,505,Devon
2017-04-21,241,Wiltshire
2017-04-21,2082,Trust
2017-04-21,442,BNSSG
2017-04-21,131,Gloucestershire
2017-04-21,256,Cornwall
2017-04-21,188,Somerset
2017-04-22,335,Dorset
2017-04-22,271,Cornwall
2017-04-22,2274,Trust
2017-04-22,249,Wiltshire
2017-04-22,560,Devon
2017-04-22,188,Somerset
2017-04-22,137,Gloucestershire
2017-04-22,530,BNSSG
2017-04-23,272,Cornwall
2017-04-23,478,BNSSG
2017-04-23,143,Gloucestershire
2017-04-23,2208,Trust
2017-04-23,288,Wiltshire
2017-04-23,200,Somerset
2017-04-23,319,Dorset
2017-04-23,504,Devon
2017-04-24,2073,Trust
2017-04-24,117,Gloucestershire
2017-04-24,488,Devon
2017-04-24,316,Dorset
2017-04-24,227,Cornwall
2017-04-24,266,Wiltshire
2017-04-24,185,Somerset
2017-04-24,471,BNSSG
2017-04-25,1975,Trust
2017-04-25,141,Gloucestershire
2017-04-25,299,Dorset
2017-04-25,159,Somerset
2017-04-25,459,Devon
2017-04-25,427,BNSSG
2017-04-25,255,Wiltshire
2017-04-25,231,Cornwall
2017-04-26,231,Cornwall
2017-04-26,470,Devon
2017-04-26,2030,Trust
2017-04-26,434,BNSSG
2017-04-26,126,Gloucestershire
2017-04-26,276,Wiltshire
2017-04-26,309,Dorset
2017-04-26,181,Somerset
2017-04-27,469,Devon
2017-04-27,287,Dorset
2017-04-27,285,Wiltshire
2017-04-27,238,Cornwall
2017-04-27,138,Gloucestershire
2017-04-27,191,Somerset
2017-04-27,449,BNSSG
2017-04-27,2060,Trust
2017-04-28,309,Dorset
2017-04-28,237,Cornwall
2017-04-28,284,Wiltshire
2017-04-28,411,BNSSG
2017-04-28,191,Somerset
2017-04-28,507,Devon
2017-04-28,132,Gloucestershire
2017-04-28,2073,Trust
2017-04-29,192,Somerset
2017-04-29,2226,Trust
2017-04-29,516,BNSSG
2017-04-29,250,Cornwall
2017-04-29,502,Devon
2017-04-29,284,Wiltshire
2017-04-29,334,Dorset
2017-04-29,147,Gloucestershire
2017-04-30,180,Somerset
2017-04-30,478,BNSSG
2017-04-30,274,Cornwall
2017-04-30,2231,Trust
2017-04-30,150,Gloucestershire
2017-04-30,510,Devon
2017-04-30,324,Wiltshire
2017-04-30,310,Dorset
2017-05-01,303,Dorset
2017-05-01,493,Devon
2017-05-01,470,BNSSG
2017-05-01,241,Cornwall
2017-05-01,2113,Trust
2017-05-01,179,Somerset
2017-05-01,292,Wiltshire
2017-05-01,133,Gloucestershire
2017-05-02,2132,Trust
2017-05-02,523,Devon
2017-05-02,313,Dorset
2017-05-02,458,BNSSG
2017-05-02,129,Gloucestershire
2017-05-02,191,Somerset
2017-05-02,251,Cornwall
2017-05-02,263,Wiltshire
2017-05-03,311,Dorset
2017-05-03,185,Somerset
2017-05-03,412,BNSSG
2017-05-03,2031,Trust
2017-05-03,503,Devon
2017-05-03,251,Wiltshire
2017-05-03,234,Cornwall
2017-05-03,133,Gloucestershire
2017-05-04,228,Cornwall
2017-05-04,2112,Trust
2017-05-04,185,Somerset
2017-05-04,283,Wiltshire
2017-05-04,127,Gloucestershire
2017-05-04,326,Dorset
2017-05-04,511,Devon
2017-05-04,449,BNSSG
2017-05-05,509,Devon
2017-05-05,230,Cornwall
2017-05-05,304,Dorset
2017-05-05,128,Gloucestershire
2017-05-05,2100,Trust
2017-05-05,441,BNSSG
2017-05-05,200,Somerset
2017-05-05,288,Wiltshire
2017-05-06,266,Cornwall
2017-05-06,2269,Trust
2017-05-06,149,Somerset
2017-05-06,325,Dorset
2017-05-06,153,Gloucestershire
2017-05-06,515,BNSSG
2017-05-06,325,Wiltshire
2017-05-06,532,Devon
2017-05-07,292,Wiltshire
2017-05-07,508,BNSSG
2017-05-07,121,Gloucestershire
2017-05-07,2246,Trust
2017-05-07,329,Dorset
2017-05-07,260,Cornwall
2017-05-07,184,Somerset
2017-05-07,546,Devon
2017-05-08,179,Somerset
2017-05-08,146,Gloucestershire
2017-05-08,524,Devon
2017-05-08,224,Cornwall
2017-05-08,310,Dorset
2017-05-08,450,BNSSG
2017-05-08,264,Wiltshire
2017-05-08,2100,Trust
2017-05-09,207,Somerset
2017-05-09,265,Wiltshire
2017-05-09,2083,Trust
2017-05-09,474,Devon
2017-05-09,470,BNSSG
2017-05-09,238,Cornwall
2017-05-09,297,Dorset
2017-05-09,130,Gloucestershire
2017-05-10,169,Somerset
2017-05-10,465,BNSSG
2017-05-10,335,Dorset
2017-05-10,309,Wiltshire
2017-05-10,459,Devon
2017-05-10,247,Cornwall
2017-05-10,124,Gloucestershire
2017-05-10,2108,Trust
2017-05-11,476,Devon
2017-05-11,226,Cornwall
2017-05-11,2101,Trust
2017-05-11,130,Gloucestershire
2017-05-11,319,Dorset
2017-05-11,187,Somerset
2017-05-11,479,BNSSG
2017-05-11,281,Wiltshire
2017-05-12,277,Wiltshire
2017-05-12,132,Gloucestershire
2017-05-12,211,Cornwall
2017-05-12,204,Somerset
2017-05-12,458,BNSSG
2017-05-12,2123,Trust
2017-05-12,508,Devon
2017-05-12,329,Dorset
2017-05-13,493,BNSSG
2017-05-13,304,Dorset
2017-05-13,243,Cornwall
2017-05-13,199,Somerset
2017-05-13,163,Gloucestershire
2017-05-13,541,Devon
2017-05-13,2239,Trust
2017-05-13,292,Wiltshire
2017-05-14,318,Wiltshire
2017-05-14,273,Cornwall
2017-05-14,540,Devon
2017-05-14,151,Gloucestershire
2017-05-14,504,BNSSG
2017-05-14,326,Dorset
2017-05-14,2300,Trust
2017-05-14,186,Somerset
2017-05-15,486,Devon
2017-05-15,151,Somerset
2017-05-15,211,Cornwall
2017-05-15,2014,Trust
2017-05-15,284,Dorset
2017-05-15,479,BNSSG
2017-05-15,264,Wiltshire
2017-05-15,136,Gloucestershire
2017-05-16,115,Gloucestershire
2017-05-16,249,Cornwall
2017-05-16,295,Dorset
2017-05-16,495,Devon
2017-05-16,291,Wiltshire
2017-05-16,2083,Trust
2017-05-16,189,Somerset
2017-05-16,448,BNSSG
2017-05-17,401,BNSSG
2017-05-17,276,Dorset
2017-05-17,227,Cornwall
2017-05-17,475,Devon
2017-05-17,170,Somerset
2017-05-17,132,Gloucestershire
2017-05-17,1952,Trust
2017-05-17,271,Wiltshire
2017-05-18,233,Cornwall
2017-05-18,146,Gloucestershire
2017-05-18,251,Wiltshire
2017-05-18,470,BNSSG
2017-05-18,474,Devon
2017-05-18,2072,Trust
2017-05-18,183,Somerset
2017-05-18,311,Dorset
2017-05-19,146,Gloucestershire
2017-05-19,295,Wiltshire
2017-05-19,2180,Trust
2017-05-19,529,Devon
2017-05-19,493,BNSSG
2017-05-19,171,Somerset
2017-05-19,299,Dorset
2017-05-19,245,Cornwall
2017-05-20,183,Somerset
2017-05-20,118,Gloucestershire
2017-05-20,269,Dorset
2017-05-20,2140,Trust
2017-05-20,303,Wiltshire
2017-05-20,284,Cornwall
2017-05-20,479,BNSSG
2017-05-20,500,Devon
2017-05-21,319,Dorset
2017-05-21,318,Wiltshire
2017-05-21,138,Gloucestershire
2017-05-21,541,Devon
2017-05-21,205,Somerset
2017-05-21,250,Cornwall
2017-05-21,2267,Trust
2017-05-21,495,BNSSG
2017-05-22,227,Cornwall
2017-05-22,339,Dorset
2017-05-22,178,Somerset
2017-05-22,519,Devon
2017-05-22,2190,Trust
2017-05-22,304,Wiltshire
2017-05-22,472,BNSSG
2017-05-22,147,Gloucestershire
2017-05-23,304,Dorset
2017-05-23,536,Devon
2017-05-23,124,Gloucestershire
2017-05-23,292,Wiltshire
2017-05-23,460,BNSSG
2017-05-23,165,Somerset
2017-05-23,2103,Trust
2017-05-23,222,Cornwall
2017-05-24,442,BNSSG
2017-05-24,2101,Trust
2017-05-24,144,Gloucestershire
2017-05-24,259,Wiltshire
2017-05-24,206,Somerset
2017-05-24,299,Dorset
2017-05-24,502,Devon
2017-05-24,249,Cornwall
2017-05-25,2156,Trust
2017-05-25,493,Devon
2017-05-25,291,Wiltshire
2017-05-25,323,Dorset
2017-05-25,155,Gloucestershire
2017-05-25,258,Cornwall
2017-05-25,454,BNSSG
2017-05-25,181,Somerset
2017-05-26,292,Wiltshire
2017-05-26,487,BNSSG
2017-05-26,548,Devon
2017-05-26,2272,Trust
2017-05-26,337,Dorset
2017-05-26,189,Somerset
2017-05-26,157,Gloucestershire
2017-05-26,259,Cornwall
2017-05-27,272,Cornwall
2017-05-27,549,Devon
2017-05-27,2324,Trust
2017-05-27,122,Gloucestershire
2017-05-27,201,Somerset
2017-05-27,325,Dorset
2017-05-27,312,Wiltshire
2017-05-27,541,BNSSG
2017-05-28,539,Devon
2017-05-28,336,Wiltshire
2017-05-28,2330,Trust
2017-05-28,270,Cornwall
2017-05-28,198,Somerset
2017-05-28,533,BNSSG
2017-05-28,320,Dorset
2017-05-28,132,Gloucestershire
2017-05-29,289,Wiltshire
2017-05-29,319,Dorset
2017-05-29,262,Cornwall
2017-05-29,2219,Trust
2017-05-29,517,BNSSG
2017-05-29,506,Devon
2017-05-29,188,Somerset
2017-05-29,135,Gloucestershire
2017-05-30,181,Somerset
2017-05-30,151,Gloucestershire
2017-05-30,249,Cornwall
2017-05-30,502,Devon
2017-05-30,2112,Trust
2017-05-30,312,Dorset
2017-05-30,284,Wiltshire
2017-05-30,426,BNSSG
2017-05-31,497,Devon
2017-05-31,185,Somerset
2017-05-31,252,Cornwall
2017-05-31,268,Wiltshire
2017-05-31,304,Dorset
2017-05-31,132,Gloucestershire
2017-05-31,2095,Trust
2017-05-31,449,BNSSG
2017-06-01,272,Wiltshire
2017-06-01,147,Gloucestershire
2017-06-01,220,Somerset
2017-06-01,251,Cornwall
2017-06-01,486,Devon
2017-06-01,299,Dorset
2017-06-01,483,BNSSG
2017-06-01,2161,Trust
2017-06-02,288,Dorset
2017-06-02,480,Devon
2017-06-02,2036,Trust
2017-06-02,213,Somerset
2017-06-02,116,Gloucestershire
2017-06-02,247,Cornwall
2017-06-02,244,Wiltshire
2017-06-02,446,BNSSG
2017-06-03,202,Somerset
2017-06-03,272,Wiltshire
2017-06-03,474,BNSSG
2017-06-03,231,Cornwall
2017-06-03,129,Gloucestershire
2017-06-03,2117,Trust
2017-06-03,304,Dorset
2017-06-03,502,Devon
2017-06-04,2180,Trust
2017-06-04,359,Dorset
2017-06-04,478,BNSSG
2017-06-04,253,Cornwall
2017-06-04,194,Somerset
2017-06-04,121,Gloucestershire
2017-06-04,527,Devon
2017-06-04,245,Wiltshire
2017-06-05,126,Gloucestershire
2017-06-05,231,Cornwall
2017-06-05,451,BNSSG
2017-06-05,478,Devon
2017-06-05,292,Dorset
2017-06-05,2043,Trust
2017-06-05,193,Somerset
2017-06-05,271,Wiltshire
2017-06-06,470,Devon
2017-06-06,121,Gloucestershire
2017-06-06,247,Cornwall
2017-06-06,281,Wiltshire
2017-06-06,457,BNSSG
2017-06-06,2063,Trust
2017-06-06,191,Somerset
2017-06-06,293,Dorset
